car_x,car_y,car_velocity,car_angular_velocity,car_angle,ball_x,ball_y,car_ball_dist,ball_relative_position,action,reward
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,118.2466151916839,400.0,250.0,45.27692569068709,-1.0,3,-0.1
369.0,217.0,0.0,5.0,123.2466151916839,400.0,250.0,45.27692569068709,-1.0,3,-0.1
369.0,217.0,0.0,5.0,128.2466151916839,400.0,250.0,45.27692569068709,-1.0,3,-0.1
369.0,217.0,0.0,5.0,133.2466151916839,400.0,250.0,45.27692569068709,-1.0,3,-0.1
369.0,217.0,0.0,5.0,138.2466151916839,400.0,250.0,45.27692569068709,-1.0,3,-0.1
369.0,217.0,0.0,5.0,143.2466151916839,400.0,250.0,45.27692569068709,-1.0,3,-0.1
369.0,217.0,0.0,5.0,148.2466151916839,400.0,250.0,45.27692569068709,-1.0,3,-0.1
369.0,217.0,0.0,5.0,153.2466151916839,400.0,250.0,45.27692569068709,-1.0,3,-0.1
369.0,217.0,0.0,5.0,158.2466151916839,400.0,250.0,45.27692569068709,-1.0,3,-0.1
369.0,217.0,0.0,5.0,163.2466151916839,400.0,250.0,45.27692569068709,-1.0,3,-0.1
369.0,217.0,0.0,5.0,168.2466151916839,400.0,250.0,45.27692569068709,-1.0,3,-0.1
369.0,217.0,0.0,5.0,173.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,173.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,173.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,173.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,173.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,173.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,173.2466151916839,400.0,250.0,45.27692569068709,-1.0,8,-0.1
369.0,217.0,0.0,0.0,173.2466151916839,400.0,250.0,45.27692569068709,-1.0,0,-5
364.03469244211544,217.58798031907094,5.0,0.0,173.2466151916839,400.0,250.0,48.41531129229844,-1.0,0,-5
359.0693848842309,218.17596063814187,5.0,0.0,173.2466151916839,400.0,250.0,51.84674276230207,-1.0,0,-5
354.1040773263463,218.7639409572128,5.0,0.0,173.2466151916839,400.0,250.0,55.51690825857006,-1.0,0,-5
349.13876976846177,219.35192127628375,5.0,0.0,173.2466151916839,400.0,250.0,59.3815583335487,-1.0,0,-5
344.1734622105772,219.93990159535468,5.0,0.0,173.2466151916839,400.0,250.0,63.40514046708524,-1.0,0,-5
339.20815465269266,220.52788191442562,5.0,0.0,173.2466151916839,400.0,250.0,67.55926439194683,-1.0,0,-5
334.2428470948081,221.11586223349656,5.0,0.0,173.2466151916839,400.0,250.0,71.8212821711722,-1.0,0,-5
329.27753953692354,221.7038425525675,5.0,0.0,173.2466151916839,400.0,250.0,76.17308540581314,-1.0,0,-5
324.312231979039,222.29182287163843,5.0,0.0,173.2466151916839,400.0,250.0,80.60013218209674,-1.0,0,-5
319.3469244211544,222.87980319070937,5.0,0.0,173.2466151916839,400.0,250.0,85.09067913292051,-1.0,0,-5
314.38161686326987,223.4677835097803,5.0,0.0,173.2466151916839,400.0,250.0,89.6351830635259,-1.0,0,-5
309.4163093053853,224.05576382885124,5.0,0.0,173.2466151916839,400.0,250.0,94.2258372759933,-1.0,0,-5
304.45100174750075,224.64374414792218,5.0,0.0,173.2466151916839,400.0,250.0,98.85621264185744,-1.0,0,-5
299.4856941896162,225.23172446699311,5.0,0.0,173.2466151916839,400.0,250.0,103.52097925262446,-1.0,0,-5
294.52038663173164,225.81970478606405,5.0,0.0,173.2466151916839,400.0,250.0,108.21568977256705,-1.0,0,-5
289.5550790738471,226.407685105135,5.0,0.0,173.2466151916839,400.0,250.0,112.9366100096981,-1.0,0,-5
284.5897715159625,226.99566542420592,5.0,0.0,173.2466151916839,400.0,250.0,117.68058568860376,-1.0,0,-5
279.62446395807797,227.58364574327686,5.0,0.0,173.2466151916839,400.0,250.0,122.4449370759893,-1.0,0,-5
274.6591564001934,228.1716260623478,5.0,0.0,173.2466151916839,400.0,250.0,127.22737513237138,-1.0,0,-5
269.69384884230885,228.75960638141873,5.0,0.0,173.2466151916839,400.0,250.0,132.02593438640503,-1.0,0,-5
264.7285412844243,229.34758670048967,5.0,0.0,173.2466151916839,400.0,250.0,136.8389188722766,-1.0,0,-5
259.76323372653974,229.9355670195606,5.0,0.0,173.2466151916839,400.0,250.0,141.66485833001659,-1.0,4,-5
254.86806652440993,230.95406496417934,5.0,-5.0,168.2466151916839,400.0,250.0,146.37631555600723,-1.0,4,-5
250.0802948562258,232.39532915000146,5.0,-5.0,163.2466151916839,400.0,250.0,150.94980101388998,-1.0,4,-5
245.43635655531784,234.24839068631377,5.0,-5.0,158.2466151916839,400.0,250.0,155.36419494486444,-1.0,4,-5
240.97159479624256,236.49914665591575,5.0,-5.0,153.2466151916839,400.0,250.0,159.60045959416576,-1.0,4,-5
236.71998911188336,239.13046744683515,5.0,-5.0,148.2466151916839,400.0,250.0,163.64140274865588,-1.0,4,-5
232.71389678868795,242.1223271190181,5.0,-5.0,143.2466151916839,400.0,250.0,167.4714843119434,-1.0,4,-5
228.98380660818052,245.45195581382507,5.0,-5.0,138.2466151916839,400.0,250.0,171.07665857196184,-1.0,4,-5
225.55810680892475,249.09401304640377,5.0,-5.0,133.2466151916839,400.0,250.0,174.44424585651024,-1.0,2,-0.1
225.55810680892475,249.09401304640377,0.0,-5.0,128.2466151916839,400.0,250.0,174.44424585651024,-1.0,2,-0.1
225.55810680892475,249.09401304640377,0.0,-5.0,123.2466151916839,400.0,250.0,174.44424585651024,-1.0,2,-0.1
225.55810680892475,249.09401304640377,0.0,-5.0,118.2466151916839,400.0,250.0,174.44424585651024,-1.0,2,-0.1
225.55810680892475,249.09401304640377,0.0,-5.0,113.2466151916839,400.0,250.0,174.44424585651024,-1.0,2,-0.1
225.55810680892475,249.09401304640377,0.0,-5.0,108.2466151916839,400.0,250.0,174.44424585651024,-1.0,2,-0.1
225.55810680892475,249.09401304640377,0.0,-5.0,103.2466151916839,400.0,250.0,174.44424585651024,-1.0,2,-0.1
225.55810680892475,249.09401304640377,0.0,-5.0,98.2466151916839,400.0,250.0,174.44424585651024,-1.0,2,-0.1
225.55810680892475,249.09401304640377,0.0,-5.0,93.2466151916839,400.0,250.0,174.44424585651024,-1.0,2,-0.1
225.55810680892475,249.09401304640377,0.0,-5.0,88.2466151916839,400.0,250.0,174.44424585651024,-1.0,2,-0.1
225.55810680892475,249.09401304640377,0.0,-5.0,83.2466151916839,400.0,250.0,174.44424585651024,-1.0,2,-0.1
225.55810680892475,249.09401304640377,0.0,-5.0,78.2466151916839,400.0,250.0,174.44424585651024,-1.0,2,-0.1
225.55810680892475,249.09401304640377,0.0,-5.0,73.2466151916839,400.0,250.0,174.44424585651024,-1.0,2,-0.1
225.55810680892475,249.09401304640377,0.0,-5.0,68.2466151916839,400.0,250.0,174.44424585651024,-1.0,2,-0.1
225.55810680892475,249.09401304640377,0.0,-5.0,63.2466151916839,400.0,250.0,174.44424585651024,-1.0,2,-0.1
225.55810680892475,249.09401304640377,0.0,-5.0,58.2466151916839,400.0,250.0,174.44424585651024,-1.0,2,-0.1
225.55810680892475,249.09401304640377,0.0,-5.0,53.2466151916839,400.0,250.0,174.44424585651024,-1.0,2,-0.1
225.55810680892475,249.09401304640377,0.0,-5.0,48.2466151916839,400.0,250.0,174.44424585651024,-1.0,2,-0.1
225.55810680892475,249.09401304640377,0.0,-5.0,43.2466151916839,400.0,250.0,174.44424585651024,-1.0,2,-0.1
225.55810680892475,249.09401304640377,0.0,-5.0,38.2466151916839,400.0,250.0,174.44424585651024,-1.0,2,-0.1
225.55810680892475,249.09401304640377,0.0,-5.0,33.2466151916839,400.0,250.0,174.44424585651024,-1.0,2,-0.1
225.55810680892475,249.09401304640377,0.0,-5.0,28.2466151916839,400.0,250.0,174.44424585651024,-1.0,2,-0.1
225.55810680892475,249.09401304640377,0.0,-5.0,23.2466151916839,400.0,250.0,174.44424585651024,-1.0,2,-0.1
225.55810680892475,249.09401304640377,0.0,-5.0,18.2466151916839,400.0,250.0,174.44424585651024,-1.0,2,-0.1
225.55810680892475,249.09401304640377,0.0,-5.0,13.246615191683901,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,13.246615191683901,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,13.246615191683901,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,13.246615191683901,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,13.246615191683901,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,13.246615191683901,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,13.246615191683901,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,13.246615191683901,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,13.246615191683901,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,13.246615191683901,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,13.246615191683901,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,13.246615191683901,400.0,250.0,174.44424585651024,-1.0,2,-0.1
225.55810680892475,249.09401304640377,0.0,-5.0,8.246615191683901,400.0,250.0,174.44424585651024,-1.0,2,-0.1
225.55810680892475,249.09401304640377,0.0,-5.0,3.246615191683901,400.0,250.0,174.44424585651024,-1.0,2,-0.1
225.55810680892475,249.09401304640377,0.0,-5.0,-1.753384808316099,400.0,250.0,174.44424585651024,-1.0,2,-0.1
225.55810680892475,249.09401304640377,0.0,-5.0,-6.753384808316099,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,-6.753384808316099,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,-6.753384808316099,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,-6.753384808316099,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,-6.753384808316099,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,-6.753384808316099,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,-6.753384808316099,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,-6.753384808316099,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,-6.753384808316099,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,-6.753384808316099,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,-6.753384808316099,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,-6.753384808316099,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,-6.753384808316099,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,-6.753384808316099,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,-6.753384808316099,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,-6.753384808316099,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,-6.753384808316099,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,-6.753384808316099,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,-6.753384808316099,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,-6.753384808316099,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,-6.753384808316099,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,-6.753384808316099,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,-6.753384808316099,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,-6.753384808316099,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,-6.753384808316099,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,-6.753384808316099,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,-6.753384808316099,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,-6.753384808316099,400.0,250.0,174.44424585651024,-1.0,8,-0.1
225.55810680892475,249.09401304640377,0.0,0.0,-6.753384808316099,400.0,250.0,174.44424585651024,-1.0,0,1.59483170303414
230.52341436680928,248.50603272733284,5.0,0.0,-6.753384808316099,400.0,250.0,169.483170303414,-1.0,0,1.545244514342639
235.4887219246938,247.9180524082619,5.0,0.0,-6.753384808316099,400.0,250.0,164.5244514342639,-1.0,0,1.4956830895699464
240.45402948257833,247.33007208919096,5.0,0.0,-6.753384808316099,400.0,250.0,159.56830895699466,-1.0,0,1.4461499062847798
245.41933704046286,246.74209177012003,5.0,0.0,-6.753384808316099,400.0,250.0,154.61499062847798,-1.0,0,2.4966477685378674
250.3846445983474,246.1541114510491,5.0,0.0,-6.753384808316099,400.0,250.0,149.66477685378672,-1.0,0,2.447179862157541
255.34995215623192,245.56613113197815,5.0,0.0,-6.753384808316099,400.0,250.0,144.71798621575414,-1.0,0,2.3977498216058786
260.31525971411645,244.97815081290722,5.0,0.0,-6.753384808316099,400.0,250.0,139.77498216058783,-1.0,0,2.34836181129703
265.280567272001,244.39017049383628,5.0,0.0,-6.753384808316099,400.0,250.0,134.836181129703,-1.0,0,2.299020625136164
270.24587482988557,243.80219017476534,5.0,0.0,-6.753384808316099,400.0,250.0,129.90206251361639,-1.0,0,2.2497318091871126
275.2111823877701,243.2142098556944,5.0,0.0,-6.753384808316099,400.0,250.0,124.97318091871124,-1.0,0,2.200501813934088
280.1764899456547,242.62622953662347,5.0,0.0,-6.753384808316099,400.0,250.0,120.0501813934088,-1.0,0,2.1513381847328694
285.14179750353924,242.03824921755253,5.0,0.0,-6.753384808316099,400.0,250.0,115.13381847328694,-1.0,0,2.102249801990874
290.1071050614238,241.4502688984816,5.0,0.0,-6.753384808316099,400.0,250.0,110.22498019908744,-1.0,0,2.0532471867296227
295.07241261930835,240.86228857941066,5.0,0.0,-6.753384808316099,400.0,250.0,105.32471867296229,-1.0,0,2.0043428929996012
300.0377201771929,240.27430826033972,5.0,0.0,-6.753384808316099,400.0,250.0,100.43428929996011,-1.0,0,2.9555520169429563
305.00302773507747,239.6863279412688,5.0,0.0,-6.753384808316099,400.0,250.0,95.5552016942956,-1.0,0,2.906892864371914
309.968335292962,239.09834762219785,5.0,0.0,-6.753384808316099,400.0,250.0,90.6892864371914,-1.0,0,2.8583878364781494
314.9336428508466,238.5103673031269,5.0,0.0,-6.753384808316099,400.0,250.0,85.83878364781494,-1.0,0,2.8100646197548573
319.89895040873114,237.92238698405598,5.0,0.0,-6.753384808316099,400.0,250.0,81.00646197548572,-1.0,0,2.761957806275075
324.8642579666157,237.33440666498504,5.0,0.0,-6.753384808316099,400.0,250.0,76.1957806275075,-1.0,5,2.7129983677854352
329.8619168916048,237.18141885672227,5.0,5.0,-1.753384808316099,400.0,250.0,71.29983677854354,-1.0,5,2.6634117836411777
334.8538919816103,237.4645878888651,5.0,5.0,3.246615191683901,400.0,250.0,66.34117836411778,-1.0,5,2.613469396244591
339.80219129196024,238.1817586740968,5.0,5.0,8.246615191683901,400.0,250.0,61.346939624459125,-1.0,5,2.563507338726005
344.66915527703816,239.32747310970223,5.0,5.0,13.246615191683901,400.0,250.0,56.350733872600486,-1.0,5,2.513955437750875
349.4177434021643,240.89301161702508,5.0,5.0,18.2466151916839,400.0,250.0,51.39554377508746,-1.0,0,4.46449958362664
354.1663315272905,242.45855012434794,5.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,18.2466151916839,400.0,250.0,46.449958362664,-1.0,2,-0.1
354.1663315272905,242.45855012434794,0.0,-5.0,13.246615191683901,400.0,250.0,46.449958362664,-1.0,2,-0.1
354.1663315272905,242.45855012434794,0.0,-5.0,8.246615191683901,400.0,250.0,46.449958362664,-1.0,2,-0.1
354.1663315272905,242.45855012434794,0.0,-5.0,3.246615191683901,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,3.246615191683901,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,3.246615191683901,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,3.246615191683901,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,3.246615191683901,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,3.246615191683901,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,3.246615191683901,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,3.246615191683901,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,3.246615191683901,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,3.246615191683901,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,3.246615191683901,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,3.246615191683901,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,3.246615191683901,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,3.246615191683901,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,3.246615191683901,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,3.246615191683901,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,3.246615191683901,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,3.246615191683901,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,3.246615191683901,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,3.246615191683901,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,3.246615191683901,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,3.246615191683901,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,3.246615191683901,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,3.246615191683901,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,3.246615191683901,400.0,250.0,46.449958362664,-1.0,8,-0.1
354.1663315272905,242.45855012434794,0.0,0.0,3.246615191683901,400.0,250.0,46.449958362664,-1.0,8,-0.1
